orig_Temp_K,orig_avg_electronegativity,orig_avg_atomic_mass,orig_avg_ionic_radius,orig_num_elements,orig_li_fraction,orig_composition_entropy,orig_electronegativity_variance,orig_group_diversity,orig_packing_efficiency_proxy,orig_li_to_anion_ratio,orig_heaviest_element_mass,orig_lightest_element_mass,orig_is_mixture,orig_formula_complexity,orig_total_atoms,log_Ionic_Conductivity
297.9174077,2.004740566,25.53410377,1.296509434,6.0,0.327830189,1.09577229,0.582730556,5.0,0.2,0.615044248,126.9,6.94,0.0,127.2,21.2,-2.5906348725137143
308.6155113,2.254166667,34.98958333,1.110416667,4.0,0.291666667,1.172954578,1.414307639,4.0,0.514285714,0.583333333,138.91,6.94,0.0,96.0,24.0,-4.026872146400302
298.3621062,2.883888889,21.53277778,1.116666667,4.0,0.055555556,0.973648923,0.68846821,4.0,0.314285714,0.083333333,47.87,6.94,0.0,72.0,18.0,-6.318758762624412
303.1816236,2.372713568,34.85557789,1.39678392,4.0,0.296482412,0.916329654,0.988041322,4.0,0.397790055,0.491666667,114.82,6.94,0.0,39.8,9.95,-3.1402440383777934
303.2296156,2.425758294,22.74364929,1.124312796,6.0,0.317535545,1.032591567,1.36696875,6.0,0.471428571,0.558333333,183.84,6.94,0.0,126.6,21.1,-3.639893405309038
297.9318055,1.925766017,27.61846797,1.284623955,6.0,0.384401114,1.16636807,0.63355275,5.0,0.2,0.766666667,126.9,6.94,0.0,107.7,17.95,-2.3836898330644756
303.0790245,1.759636364,30.47327273,1.244909091,5.0,0.490909091,1.139274,0.571798222,5.0,0.240909091,1.125,126.9,6.94,0.0,68.75,13.75,-1.909274459024914
312.9451289,1.8904,26.6644,1.2672,4.0,0.44,1.185515808,0.693978061,4.0,0.224489796,0.916666667,79.9,6.94,0.0,50.0,12.5,-2.201160556900372
295.6810631,1.90480315,21.71015748,1.239055118,6.0,0.448818898,1.269639088,0.843643359,5.0,0.239130435,0.95,140.12,6.94,0.0,76.2,12.7,-3.1881348911813077
298.1651805,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-2.5087474538806362
302.8399238,1.804157303,21.66325843,1.208988764,4.0,0.438202247,1.003140824,0.519209,4.0,0.217391304,0.975,121.76,6.94,0.0,35.6,8.9,-4.730487055782084
310.7492118,2.608441558,55.95246753,1.175324675,5.0,0.077922078,1.154797193,1.278028571,5.0,0.457142857,0.125,180.95,6.94,0.0,24.0625,4.8125,-3.1460232964802426
293.7926552,1.93125,22.50875,1.26,3.0,0.375,0.974314753,0.558135938,3.0,0.239130435,0.75,32.07,6.94,0.0,24.0,8.0,-4.130181792020672
303.069889,2.884891304,22.91445652,1.100434783,5.0,0.076086957,1.066086137,0.765246,5.0,0.314285714,0.116666667,72.63,6.94,0.0,92.0,18.4,-2.490409743812109
298.0313525,1.990952381,23.53619048,1.28,3.0,0.333333333,0.982900728,0.528084807,3.0,0.239130435,0.636363636,32.07,6.94,0.0,63.0,21.0,-1.6972362915270183
312.8673012,2.362142857,14.69714286,1.031428571,4.0,0.357142857,1.091303001,1.177422222,4.0,0.285714286,0.714285714,30.97,6.94,0.0,28.0,7.0,-4.806875401645539
302.7035963,1.845813953,28.55186047,1.24627907,4.0,0.418604651,1.049026433,0.52208,4.0,0.288043478,0.9,121.76,6.94,0.0,34.4,8.6,-3.8941357115811597
297.9824526,2.517777778,34.39722222,1.428888889,4.0,0.222222222,1.039909546,1.064241,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.617503875989156
303.1181808,2.844736842,20.84242105,1.107210526,6.0,0.073684211,1.086984901,0.833018182,6.0,0.285714286,0.112903226,47.87,6.94,1.0,114.0,19.0,-3.904325138066442
303.1535362,2.347142857,30.21857143,1.344285714,3.0,0.285714286,0.955699891,0.949791837,3.0,0.359116022,0.5,55.85,6.94,0.0,21.0,7.0,-4.568636235841013
304.4799987,1.908932039,21.86893204,1.234101942,5.0,0.38592233,1.127424459,0.681859259,5.0,0.217391304,0.795,32.07,6.94,0.0,123.6,24.72,-3.0147541078003477
293.4859422,2.284893617,37.49553191,1.116170213,5.0,0.276595745,1.218998086,1.379576,5.0,0.457142857,0.541666667,180.95,6.94,0.0,117.5,23.5,-5.853871964321762
312.9803264,2.1268,18.8683,1.0389,5.0,0.4,1.463970176,0.994755556,3.0,0.18877551,1.0,79.9,1.008,0.0,25.0,5.0,-5.627087997029894
303.5744551,2.408421053,32.79421053,1.397368421,4.0,0.263157895,1.059684667,1.06678843,4.0,0.397790055,0.416666667,91.22,6.94,0.0,38.0,9.5,-2.9724432851869333
298.5581608,2.37,18.44977778,1.207777778,4.0,0.0,1.214889654,1.208155556,2.0,0.201086957,0.0,32.07,1.008,0.0,36.0,9.0,-9.987162775294827
312.9780061,1.927642276,24.14902439,1.265203252,5.0,0.430894309,1.301370133,0.726325,4.0,0.224489796,0.883333333,79.9,6.94,0.0,61.5,12.3,-1.6245187365681915
294.3198426,2.68,38.01333333,1.486666667,4.0,0.133333333,0.988154224,0.72099375,4.0,0.35359116,0.181818182,92.91,6.94,0.0,30.0,7.5,-1.911910675810745
300.17045,2.28279661,35.50516949,1.115762712,5.0,0.279661017,1.199149053,1.35807584,5.0,0.464285714,0.55,138.91,6.94,0.0,118.0,23.6,-3.4899713564471257
298.6167596,2.396,12.0812,0.942,4.0,0.2,1.33217904,0.751104,3.0,0.20441989,0.5,35.45,1.008,0.0,20.0,5.0,-7.931814138253839
298.0994533,2.284893617,37.49553191,1.116170213,5.0,0.276595745,1.218998086,1.379576,5.0,0.457142857,0.541666667,180.95,6.94,0.0,117.5,23.5,-3.7591139297489353
298.0178209,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-3.541386321078953
294.1638722,2.042,80.364,1.246,4.0,0.2,1.33217904,0.341456,3.0,0.413043478,0.5,208.98,6.94,0.0,20.0,5.0,-5.924453038607469
297.101102,2.358181818,43.695,1.160454545,4.0,0.227272727,1.157033336,1.40785124,3.0,0.542857143,0.416666667,158.93,6.94,0.0,88.0,22.0,-4.853871964321762
310.8707336,1.901428571,17.39285714,0.942142857,6.0,0.5,1.468060203,1.002533333,4.0,0.070652174,1.75,35.45,6.94,0.0,42.0,7.0,-2.9962862033043747
312.6993051,1.93902439,21.61934959,1.256666667,4.0,0.430894309,1.207732695,0.758263776,4.0,0.239130435,0.883333333,35.45,6.94,0.0,49.2,12.3,-2.0032936832086237
299.4011976,2.266666667,33.1325,1.110833333,5.0,0.291666667,1.230716843,1.394122222,4.0,0.457142857,0.583333333,138.91,6.94,0.0,120.0,24.0,-3.8191719045633916
312.7939763,2.588,25.55742857,1.093714286,5.0,0.142857143,1.249886467,1.01291875,5.0,0.435714286,0.25,55.85,6.94,0.0,35.0,7.0,-6.3788237182249645
312.8684791,1.841578947,20.22366541,1.217631579,6.0,0.473684211,1.211648435,0.784793359,5.0,0.239130435,1.05,44.96,6.94,0.0,79.8,13.3,-2.3341284196987777
311.2462612,2.030384615,6.605615385,0.363846154,4.0,0.038461538,0.964336554,0.102326775,2.0,0.264705882,0.0,22.99,1.008,0.0,104.0,26.0,-5.982966660701219
299.5139048,2.290319149,36.10670213,1.116702128,5.0,0.265957447,1.216231418,1.36464416,5.0,0.464285714,0.520833333,138.91,6.94,0.0,117.5,23.5,-2.8609348765769567
310.2810513,2.106666667,12.22318519,0.747407407,6.0,0.148148148,1.514600643,0.275518519,5.0,0.14673913,0.666666667,35.45,1.008,0.0,162.0,27.0,-3.7382376823903805
307.7290076,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-1.8389830495504311
302.029024,2.192,58.913,1.494,3.0,0.3,0.897945725,0.889056,3.0,0.387755102,0.5,88.91,6.94,0.0,30.0,10.0,-3.5191081135632944
293.0482027,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.545011922621481
312.9843614,2.284893617,37.49553191,1.116170213,5.0,0.276595745,1.218998086,1.379576,5.0,0.457142857,0.541666667,180.95,6.94,0.0,117.5,23.5,-3.054883621767893
297.9437684,1.835703125,28.1621875,1.26765625,5.0,0.4453125,1.163696089,0.571720408,5.0,0.2,0.95,126.9,6.94,0.0,64.0,12.8,-4.576754126063192
298.0618882,2.587871486,35.45670683,1.145783133,4.0,0.084337349,1.081978431,1.275922222,4.0,0.435714286,0.14,138.91,6.94,0.0,19.92,4.98,-3.021174685306497
312.3654775,1.94131068,21.37809061,1.249789644,6.0,0.433656958,1.268622669,0.794405859,5.0,0.217391304,0.893333333,35.45,6.94,0.0,74.16,12.36,-1.9101807673095443
312.545035,2.296239316,36.25982906,1.117521368,6.0,0.264957265,1.236447001,1.327777071,6.0,0.442857143,0.516666667,138.91,6.94,0.0,140.4,23.4,-1.1403961879712643
302.9539268,1.856091954,20.70210728,1.22743295,6.0,0.463601533,1.170410257,0.78675625,5.0,0.239130435,1.008333333,91.22,6.94,0.0,78.3,13.05,-2.4901092027214706
298.4677943,2.408421053,32.79421053,1.397368421,4.0,0.263157895,1.059684667,1.06678843,4.0,0.397790055,0.416666667,91.22,6.94,0.0,38.0,9.5,-2.987606572646407
308.1121487,2.272857143,25.71285714,1.354285714,3.0,0.285714286,0.955699891,1.059734694,3.0,0.397790055,0.5,35.45,6.94,0.0,21.0,7.0,-6.7544873321858505
298.1809146,1.904422311,23.78992032,1.252549801,7.0,0.442231076,1.320928505,0.768733984,5.0,0.204081633,0.925,79.9,6.94,0.0,87.85,12.55,-2.211518328400265
295.3225468,2.031783626,18.73111111,1.151929825,5.0,0.400584795,1.380302446,0.756013889,4.0,0.217391304,0.840490798,32.07,6.94,0.0,17.1,3.42,-4.275724130399211
304.7050768,1.895503876,22.07813953,1.229224806,6.0,0.457364341,1.31703007,0.843643359,5.0,0.239130435,0.983333333,140.12,6.94,0.0,77.4,12.9,-3.4235595912634675
303.1472193,1.855627376,21.04859316,1.223536122,6.0,0.467680608,1.198326706,0.771355859,5.0,0.239130435,1.025,95.96,6.94,0.0,78.9,13.15,-2.31348617257244
309.1098679,2.449450549,34.9621978,1.448241758,4.0,0.230769231,0.911567954,0.969132231,4.0,0.391304348,0.35,91.22,6.94,0.0,36.4,9.1,-2.945748625096911
312.9657228,2.251666667,42.26208333,1.10875,4.0,0.291666667,1.172954578,1.418997222,4.0,0.5,0.583333333,178.49,6.94,0.0,96.0,24.0,-4.403402904373539
307.9841819,2.597987928,37.1739839,1.148309859,5.0,0.060362173,1.189846248,1.155955102,5.0,0.385714286,0.1,138.91,6.94,0.0,24.85,4.97,-4.517126416391246
304.9124444,2.619582463,35.09680585,1.150250522,4.0,0.070981211,1.052893008,1.275922222,4.0,0.435714286,0.115646259,138.91,6.94,0.0,19.16,4.79,-3.2235901379243264
303.0734206,2.577857143,50.76589286,1.5325,4.0,0.125,0.896370568,0.991655556,4.0,0.35359116,0.175,180.95,6.94,0.0,16.8,4.2,-2.7311605006109256
299.179444,1.902872892,21.11613489,1.205525292,5.0,0.389753567,1.176073751,0.687563265,4.0,0.217391304,0.822161423,32.07,6.94,0.0,15.42,3.084,-2.8418305705804805
297.853075,2.092608696,6.006,0.334347826,4.0,0.043478261,0.987550784,0.069636673,3.0,0.210526316,0.0,12.01,1.008,0.0,184.0,46.0,-2.582880535368175
298.4494351,2.800166113,43.7254485,1.139966777,5.0,0.086378738,1.004302712,1.117537245,5.0,0.314285714,0.13,180.95,6.94,0.0,60.2,12.04,-3.2720823549117592
312.9802766,2.307741935,14.23870968,1.025806452,4.0,0.387096774,1.072302639,1.177422222,4.0,0.285714286,0.8,30.97,6.94,0.0,31.0,7.75,-4.6307841425898575
298.046252,1.896850394,21.75984252,1.242913386,5.0,0.448818898,1.21901926,0.707942222,5.0,0.239130435,0.95,72.63,6.94,0.0,63.5,12.7,-2.2578125328135035
312.7042929,2.04047619,17.11080952,0.691904762,7.0,0.226190476,1.543639519,0.602406916,6.0,0.122727273,1.266666667,138.91,1.008,1.0,588.0,84.0,-5.129011186239425
301.4731072,2.251666667,42.26208333,1.10875,4.0,0.291666667,1.172954578,1.418997222,4.0,0.5,0.583333333,178.49,6.94,0.0,96.0,24.0,-3.5673593587921246
300.5746988,1.872142857,21.6302381,1.234285714,4.0,0.404761905,1.052874296,0.527441,4.0,0.217391304,0.85,32.07,6.94,0.0,33.6,8.4,-2.8626101209502517
302.8475132,2.330588235,27.98382353,1.371176471,4.0,0.235294118,1.038202661,0.9697,4.0,0.397790055,0.4,65.38,6.94,0.0,27.2,6.8,-4.818156412055227
312.4316959,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-2.8299701658496006
302.9742071,2.674197531,35.51864198,1.096790123,5.0,0.135802469,1.125574211,1.164449,5.0,0.285714286,0.22,180.95,6.94,0.0,40.5,8.1,-3.3355498331889835
312.9378613,2.315614035,12.87438596,1.05245614,5.0,0.385964912,1.123331737,1.055769,4.0,0.14673913,0.75862069,32.07,6.94,0.0,35.625,7.125,-7.910094888560602
302.5038541,1.912665037,22.3006846,1.24797066,5.0,0.388753056,1.039887494,0.701677686,4.0,0.239130435,0.795,65.38,6.94,0.0,40.9,8.18,-4.424812155072339
312.857277,2.040555556,49.70666667,1.416666667,6.0,0.333333333,1.537987101,0.612249691,5.0,0.2,0.6,126.9,6.94,0.0,108.0,18.0,-2.1412844294491555
303.030303,2.494693878,24.91244898,1.282653061,4.0,0.183673469,1.30996592,0.874925,4.0,0.298342541,0.3,35.45,6.94,0.0,19.6,4.9,-3.083894679763324
293.8160535,2.597987928,37.1739839,1.148309859,5.0,0.060362173,1.189846248,1.155955102,5.0,0.385714286,0.1,138.91,6.94,0.0,24.85,4.97,-4.735182176990463
303.0786409,2.04375,59.1125,1.33375,4.0,0.25,1.213007566,0.341456,3.0,0.413043478,0.5,208.98,6.94,0.0,16.0,4.0,-4.749579997691106
298.453418,2.883888889,21.53277778,1.116666667,4.0,0.055555556,0.973648923,0.68846821,4.0,0.314285714,0.083333333,47.87,6.94,0.0,72.0,18.0,-6.107905397309519
312.9262009,2.4175,43.77125,1.3575,4.0,0.25,1.213007566,1.07904375,4.0,0.386740331,0.4,178.49,6.94,0.0,32.0,8.0,-2.7268653331598105
298.2946696,2.43027027,36.80783784,1.440540541,4.0,0.243243243,0.925940886,1.055310744,4.0,0.397790055,0.375,174.97,6.94,0.0,37.0,9.25,-2.948069147628918
303.2670455,1.926612903,21.47370968,1.252903226,4.0,0.435483871,1.196920655,0.758263776,4.0,0.239130435,0.9,35.45,6.94,0.0,49.6,12.4,-2.255950603090524
303.2251022,2.629774127,38.2237577,1.157720739,5.0,0.041067762,1.130275274,1.155955102,5.0,0.385714286,0.066666667,138.91,6.94,0.0,24.35,4.87,-4.195860567664649
307.7063049,2.042,80.364,1.246,4.0,0.2,1.33217904,0.341456,3.0,0.413043478,0.5,208.98,6.94,0.0,20.0,5.0,-5.480172006224281
293.3130699,1.93125,22.50875,1.26,3.0,0.375,0.974314753,0.558135938,3.0,0.239130435,0.75,32.07,6.94,0.0,24.0,8.0,-3.7225420702789522
312.8054741,2.312,32.243,1.404,3.0,0.3,0.897945725,1.082976,3.0,0.419889503,0.5,88.91,6.94,0.0,30.0,10.0,-4.095284454721319
311.088831,2.851952278,20.92869848,1.109164859,6.0,0.071583514,1.058803251,0.833018182,6.0,0.285714286,0.109271523,47.87,6.94,1.0,110.64,18.44,-3.774685548132508
295.8878799,2.254166667,34.98958333,1.110416667,4.0,0.291666667,1.172954578,1.414307639,4.0,0.514285714,0.583333333,138.91,6.94,0.0,96.0,24.0,-4.557520230935552
293.3391698,2.855967213,21.25607104,1.11579235,6.0,0.071038251,1.065106765,0.833672562,5.0,0.199095023,0.108333333,127.6,6.94,0.0,109.8,18.3,-4.127261172527331
302.8990722,2.844736842,20.84242105,1.107210526,6.0,0.073684211,1.086984901,0.833018182,6.0,0.285714286,0.112903226,47.87,6.94,1.0,114.0,19.0,-3.6047662429969827
302.8965505,1.841578947,20.22366541,1.217631579,6.0,0.473684211,1.211648435,0.784793359,5.0,0.239130435,1.05,44.96,6.94,0.0,79.8,13.3,-2.5071080857459287
303.0361293,2.503829787,45.62914894,1.382553191,8.0,0.106382979,1.312038333,0.874713609,8.0,0.08839779,0.172413793,180.95,6.94,0.0,75.2,9.4,-3.9015916528950427
298.0007544,1.864423077,20.49240385,1.227307692,5.0,0.461538462,1.16393304,0.811892347,4.0,0.239130435,1.0,35.45,6.94,0.0,65.0,13.0,-2.8428289265706783
298.0321323,2.378974359,31.6325641,1.370512821,4.0,0.282051282,1.1211813,1.06678843,4.0,0.397790055,0.458333333,91.22,6.94,0.0,39.0,9.75,-2.9212409485734114
303.0746505,1.502857143,11.54,0.824285714,3.0,0.714285714,0.79631164,0.824896,3.0,0.070652174,5.0,32.07,6.94,0.0,10.5,3.5,-3.5590924914683644
305.3342254,1.420181818,18.96063636,0.672454545,5.0,0.636363636,0.929377937,0.631976331,4.0,0.239130435,35.0,72.63,6.94,0.0,55.0,11.0,-2.403711307958415
307.6953956,2.269987416,34.13478188,1.107755872,6.0,0.282298658,1.244350317,1.35844216,5.0,0.385714286,0.560833333,138.91,6.94,0.0,143.04,23.84,-5.141462802430361
297.7448426,2.588571429,25.96142857,1.097142857,4.0,0.142857143,1.153741943,1.020183673,4.0,0.464285714,0.25,55.85,6.94,0.0,28.0,7.0,-5.086186147616283
300.4690322,2.245395894,17.27812317,1.033225806,5.0,0.413489736,1.08942448,1.129256198,5.0,0.314285714,0.88125,72.63,6.94,0.0,42.625,8.525,-4.294992040666664
307.9193662,2.287978723,35.79957447,1.115531915,5.0,0.265957447,1.216231418,1.37366944,5.0,0.385714286,0.520833333,138.91,6.94,0.0,117.5,23.5,-4.007004901568658
303.0680144,2.297478632,36.01760684,1.118205128,6.0,0.269230769,1.220426225,1.313014941,6.0,0.442857143,0.525,138.91,6.94,0.0,140.4,23.4,-3.790777294291604
304.2898787,2.246904762,17.5252381,1.040952381,4.0,0.404761905,1.052874296,1.241876,4.0,0.378571429,0.85,72.63,6.94,0.0,33.6,8.4,-6.20690839982342
312.8393016,1.9144,21.3304,1.2492,4.0,0.44,1.185515808,0.758263776,4.0,0.239130435,0.916666667,35.45,6.94,0.0,50.0,12.5,-1.976148216050365
297.8330701,1.79952741,28.82139887,1.257258979,5.0,0.470699433,1.153232199,0.576918222,5.0,0.2,1.0375,126.9,6.94,0.0,66.125,13.225,-3.537440294954832
308.0446273,1.897142857,18.49857143,1.035,5.0,0.428571429,1.29636116,0.656891837,4.0,0.070652174,1.2,32.07,6.94,0.0,70.0,14.0,-3.9259299585874645
302.6478662,2.025294118,8.771529412,0.432941176,5.0,0.044117647,0.931059228,0.157983737,3.0,0.195652174,0.0,140.12,1.008,0.0,340.0,68.0,-5.91721462968355
304.1643046,2.874861878,21.57287293,1.114751381,5.0,0.060773481,1.005921787,0.836355,5.0,0.314285714,0.091666667,69.72,6.94,0.0,90.5,18.1,-6.8297382846050425
298.2954545,1.88292,22.30528,1.23996,5.0,0.4,1.074069393,0.545707249,4.0,0.217391304,0.833333333,72.63,6.94,0.0,125.0,25.0,-2.47132004188063
312.9267183,1.856065259,20.71451056,1.230191939,6.0,0.462571977,1.139362703,0.771355859,5.0,0.239130435,1.004166667,95.96,6.94,0.0,78.15,13.025,-2.2338670060213675
298.0308675,2.490898876,36.63808989,1.46247191,4.0,0.213483146,0.877624735,0.944705,4.0,0.35359116,0.316666667,180.95,6.94,0.0,35.6,8.9,-3.372196996170251
308.2360968,2.281101695,35.63483051,1.114491525,5.0,0.271186441,1.209575925,1.37366944,5.0,0.385714286,0.533333333,138.91,6.94,0.0,118.0,23.6,-4.7544873321858505
312.6978098,2.42787234,35.10808511,1.429361702,4.0,0.255319149,0.945106485,0.988041322,4.0,0.397790055,0.4,114.82,6.94,0.0,37.6,9.4,-2.772767027738558
303.1351351,1.982777778,23.4060628,1.276811594,4.0,0.338164251,0.999863232,0.504439876,4.0,0.217391304,0.649651972,32.07,6.94,0.0,82.8,20.7,-3.448253660572882
296.2054571,1.903658537,23.14512195,1.25,4.0,0.390243902,1.035005177,0.530004,4.0,0.239130435,0.8,72.63,6.94,0.0,32.8,8.2,-3.271565860640187
303.030303,2.393469388,36.07806122,1.405306122,4.0,0.285714286,0.924381548,0.96126281,4.0,0.35359116,0.466666667,180.95,6.94,0.0,39.2,9.8,-2.333431105145607
302.8855993,1.790151515,46.46181818,1.310757576,5.0,0.46969697,1.151505258,0.560944889,5.0,0.2,6.2,126.9,6.94,0.0,66.0,13.2,-2.8412344646203453
307.693145,2.354444444,28.58722222,1.407222222,3.0,0.277777778,0.900908873,1.054164,3.0,0.419889503,0.454545455,44.96,6.94,0.0,27.0,9.0,-2.4339957218817485
303.3547466,2.387142857,34.92163265,1.405306122,4.0,0.285714286,0.942271288,0.988041322,4.0,0.397790055,0.466666667,114.82,6.94,0.0,39.2,9.8,-3.4512200767348777
310.2144993,2.281525424,35.72538136,1.114661017,6.0,0.271186441,1.214341477,1.327310059,5.0,0.385714286,0.533333333,138.91,6.94,0.0,141.6,23.6,-3.2067133258303984
303.1492971,1.9387875,22.69855625,1.257075,5.0,0.375,1.037724343,0.649064,3.0,0.239130435,0.75,121.76,6.94,0.0,40.0,8.0,-3.2877629057389592
298.0463241,1.839615385,25.87,1.248461538,5.0,0.461538462,1.24400078,0.644255102,4.0,0.222222222,1.090909091,79.9,6.94,0.0,65.0,13.0,-2.5816189848356754
308.2191781,2.361111111,55.63333333,1.542222222,4.0,0.222222222,1.273028337,0.845520988,3.0,0.327272727,0.333333333,126.9,6.94,0.0,36.0,9.0,-3.389116360492992
312.1285065,1.942822581,21.21854839,1.245241935,6.0,0.435483871,1.296188536,0.794405859,5.0,0.217391304,0.9,35.45,6.94,0.0,74.4,12.4,-2.067651011438569
312.8121325,1.779074074,28.46611111,1.24962963,5.0,0.481481481,1.14701794,0.574406222,5.0,0.2,1.083333333,126.9,6.94,0.0,67.5,13.5,-2.737209201800428
303.3221621,2.6925,39.06875,1.5325,3.0,0.125,0.73562194,0.67969375,3.0,0.35359116,0.166666667,92.91,6.94,0.0,24.0,8.0,-1.83374689648614
297.8851138,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-4.140861702705469
303.1816236,2.377474747,34.87737374,1.39959596,4.0,0.292929293,0.927571628,0.988041322,4.0,0.397790055,0.483333333,114.82,6.94,0.0,39.6,9.9,-2.6524389429293493
303.1047015,2.291276596,36.27412766,1.11712766,6.0,0.263829787,1.233692908,1.386992456,5.0,0.407894737,0.516666667,138.91,6.94,0.0,141.0,23.5,-2.726159902541438
293.6852417,2.318,45.9465,1.4315,4.0,0.3,1.305461684,0.880224793,3.0,0.387755102,0.5,114.82,6.94,0.0,40.0,10.0,-5.841637507904751
302.9806747,2.248125,39.014375,1.585,4.0,0.1875,1.180304557,0.379590234,3.0,0.222222222,0.375,78.97,6.94,1.0,64.0,16.0,-8.052076380168273
303.4098025,2.614367347,36.19161224,1.152632653,4.0,0.067346939,1.056669814,1.275922222,4.0,0.435714286,0.11,138.91,6.94,0.0,19.6,4.9,-3.391918115158178
302.7650799,1.91956,21.23398,1.24656,5.0,0.44,1.216031595,0.845984889,4.0,0.239130435,0.916666667,35.45,6.94,0.0,62.5,12.5,-2.140322683241333
308.5831412,1.495,8.7075,0.6025,2.0,0.75,0.562335145,0.795675,2.0,0.171052632,0.0,14.01,6.94,0.0,8.0,4.0,-2.5435846180291444
312.9486075,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-3.1357464868417515
298.0621368,2.7228,42.3872,1.1232,5.0,0.12,1.09077847,0.997831122,5.0,0.285714286,0.1875,180.95,6.94,0.0,62.5,12.5,-3.1097562005580848
303.1404368,1.927642276,24.14902439,1.265203252,5.0,0.430894309,1.301370133,0.726325,4.0,0.224489796,0.883333333,79.9,6.94,0.0,61.5,12.3,-2.317547685464276
310.0152179,2.851092896,21.14759563,1.112622951,6.0,0.071038251,1.059594385,0.900457143,6.0,0.314285714,0.108333333,47.87,6.94,0.0,109.8,18.3,-3.8710582021898996
294.2805706,2.368,34.834,1.394,4.0,0.3,0.897945725,0.988041322,4.0,0.397790055,0.5,114.82,6.94,0.0,40.0,10.0,-3.0975608564354404
300.3361654,2.248838174,34.73437759,1.108962656,5.0,0.294605809,1.182881123,1.394964053,5.0,0.514285714,0.591666667,138.91,6.94,0.0,120.5,24.1,-3.3774761733584158
298.0191616,1.856153846,20.64692308,1.231538462,4.0,0.461538462,1.118968867,0.69516213,4.0,0.239130435,1.0,35.45,6.94,0.0,52.0,13.0,-2.4404356812395127
307.6733312,1.922096774,21.71370968,1.255080645,5.0,0.427419355,1.228572796,0.763784,5.0,0.239130435,0.883333333,40.08,6.94,0.0,62.0,12.4,-1.983415008788804
303.2784399,2.06,5.037777778,0.411111111,4.0,0.222222222,1.119990356,0.430177778,3.0,0.171052632,0.0,14.01,1.008,0.0,72.0,18.0,-3.733084228621611
294.5590994,1.840769231,24.06615385,1.243076923,4.0,0.461538462,1.118968867,0.657884024,4.0,0.224489796,1.0,79.9,6.94,0.0,52.0,13.0,-1.3258849621311946
308.0965266,2.457419355,46.79306452,1.397419355,8.0,0.129032258,1.271577672,0.870040972,8.0,0.08839779,0.210526316,180.95,6.94,0.0,62.0,7.75,-2.925889678832956
296.9853022,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-2.8085098616684143
298.15,2.2559375,33.97770833,1.109270833,6.0,0.291666667,1.240206589,1.377084024,6.0,0.457142857,0.583333333,138.91,6.94,0.0,144.0,24.0,-3.9244530386074694
297.7448426,2.588571429,25.96142857,1.097142857,4.0,0.142857143,1.153741943,1.020183673,4.0,0.464285714,0.25,55.85,6.94,0.0,28.0,7.0,-5.086186147616283
293.4497027,2.280845666,35.74302326,1.115073996,6.0,0.270613108,1.242043925,1.373998225,6.0,0.442857143,0.533333333,138.91,6.94,0.0,141.9,23.65,-3.856866487984095
294.7299222,1.819056604,23.68867925,1.233207547,5.0,0.471698113,1.154677661,0.616939556,5.0,0.204081633,1.041666667,79.9,6.94,0.0,66.25,13.25,-2.9028933829583328
298.2302818,2.272857143,25.71285714,1.354285714,3.0,0.285714286,0.955699891,1.059734694,3.0,0.397790055,0.5,35.45,6.94,0.0,21.0,7.0,-5.978810700930062
308.0301011,2.312745902,36.64733607,1.11545082,6.0,0.25,1.285708733,1.320990398,6.0,0.442857143,0.488,138.91,6.94,1.0,146.4,24.4,-2.811431469209088
302.8855993,1.782330827,46.8243609,1.308496241,5.0,0.473684211,1.156802535,0.560944889,5.0,0.2,6.3,126.9,6.94,0.0,66.5,13.3,-2.5399670986977934
303.0984627,2.886938776,16.39122449,1.083673469,4.0,0.285714286,0.942271288,1.923462057,4.0,0.30075188,0.466666667,28.09,6.94,1.0,196.0,49.0,-5.928117992693875
303.0743068,2.54,37.44333333,1.413809524,5.0,0.19047619,1.228491678,0.9158,5.0,0.38121547,0.285714286,118.71,6.94,1.0,105.0,21.0,-3.0887640654538076
303.0799476,2.251875,33.151875,1.5675,4.0,0.1875,1.040839837,0.381952734,3.0,0.222222222,0.3,78.97,6.94,1.0,64.0,16.0,-8.400116927926312
